k,inertia,silhouette,nmi,ari,ami,variant,vocabulary,n_components
13,1248.9115706773837,0.02497697046887112,0.2845256683749126,0.11536889871045813,0.2675069486938281,min_df5_sublinear,5062,100
14,1242.1578769402056,0.026153939820362293,0.2975780166583042,0.12708436348031857,0.2796751957853311,min_df5_sublinear,5062,100
15,1240.5815545417856,0.021879371851304997,0.23698328108232575,0.0893755509510838,0.21603971964529797,min_df5_sublinear,5062,100
16,1228.332532733314,0.026604681768593666,0.3115140584188978,0.14033512190408415,0.2914606779102246,min_df5_sublinear,5062,100
17,1223.7142404677354,0.023506590427669886,0.30177342016230235,0.13662458784740228,0.2799759871597375,min_df5_sublinear,5062,100
18,1227.4106281319634,0.025065513628745636,0.3056306231357499,0.12865173409737796,0.2839141128594509,min_df5_sublinear,5062,100
19,1223.427537810472,0.02438228435943275,0.3129271916154892,0.13695911668172056,0.2902865940134695,min_df5_sublinear,5062,100
20,1214.0174317972212,0.025834620052133744,0.3051925393782256,0.13018664474972733,0.28095930906114874,min_df5_sublinear,5062,100
21,1208.527753537799,0.017388539557710865,0.30903343411735107,0.1260569353135298,0.28344141214542146,min_df5_sublinear,5062,100
22,1203.694570624626,0.017011484056402442,0.3003263947830631,0.1169735992450224,0.2730769587749378,min_df5_sublinear,5062,100
23,1203.8344250218552,0.014971055992828844,0.30113234583772697,0.11590027902570792,0.27308553739506886,min_df5_sublinear,5062,100
24,1199.7898945132222,0.014183468747569629,0.3091083348874503,0.1197496683813881,0.28012543179062377,min_df5_sublinear,5062,100
25,1191.850336278113,0.017672795825271297,0.30733619891803987,0.11811145708917557,0.27708121565685506,min_df5_sublinear,5062,100
26,1187.41973710495,0.0192923909651384,0.3168598232299502,0.1256013391037507,0.2857773878390623,min_df5_sublinear,5062,100
27,1185.0950704509053,0.019099951322181483,0.31613151506693155,0.12036172100638193,0.28365758118134804,min_df5_sublinear,5062,100
28,1180.1522595085441,0.020204620041362864,0.3170801488709058,0.12406422847373079,0.2835750585953753,min_df5_sublinear,5062,100
29,1183.3551661394122,0.017872718899543498,0.3291107014276625,0.12212690444673768,0.29474806674634263,min_df5_sublinear,5062,100
30,1174.7362068708367,0.017787046282697356,0.32948083621928764,0.11478051353111311,0.29383015816117536,min_df5_sublinear,5062,100
31,1169.309065403708,0.020028445479063236,0.3287360996757892,0.11866429399946248,0.2920599713267185,min_df5_sublinear,5062,100
32,1170.0172387421426,0.01904033425675324,0.3193660573472788,0.10482808162955612,0.2807745084503522,min_df5_sublinear,5062,100
33,1165.7772901960152,0.020281142719224533,0.32361800241935484,0.10840688044424823,0.2840678096581748,min_df5_sublinear,5062,100
34,1161.9346435349999,0.02103142714529789,0.3251722734117268,0.11018930432320428,0.28452724107268307,min_df5_sublinear,5062,100
35,1159.0004691388144,0.02148701413868537,0.3236894878769297,0.1057204961828265,0.28159499995189297,min_df5_sublinear,5062,100
36,1155.1177132520863,0.02168199048228393,0.3209954569085655,0.10180475091872121,0.27746157135703275,min_df5_sublinear,5062,100
37,1152.1341236713567,0.02128179176775777,0.31750195152575306,0.10058397070940502,0.27261465046802325,min_df5_sublinear,5062,100
38,1152.2822944569696,0.019459948489338453,0.32181850354714303,0.10313913015046146,0.27603670209683484,min_df5_sublinear,5062,100
39,1144.6642936906926,0.02170023627000085,0.327272984839984,0.0991435480211783,0.28041312343835323,min_df5_sublinear,5062,100
40,1143.8291045119386,0.022312896651885482,0.32764975983215255,0.1055645063973447,0.27979777658001026,min_df5_sublinear,5062,100
2,1521.0351842462376,0.021331219000020937,0.06958828944344986,0.02236098613110888,0.06701825526607745,min_df5_sublinear,5062,200
3,1506.2015697258266,0.016676726582887713,0.14005687539248676,0.0453630554014516,0.13576123863243564,min_df5_sublinear,5062,200
4,1494.5821750644955,0.008006776705888143,0.1271817090469623,0.04049683504444886,0.1210117003926874,min_df5_sublinear,5062,200
5,1484.4445098874344,0.004764528747516919,0.15499121987804648,0.05501281242868076,0.14736150022038247,min_df5_sublinear,5062,200
6,1476.8496387980638,0.006108535686398735,0.1949529309492605,0.07228709797877239,0.18606118043473147,min_df5_sublinear,5062,200
7,1469.0684503131315,0.00249838759195906,0.19792066250514595,0.07818535671307324,0.1876972851957963,min_df5_sublinear,5062,200
8,1460.320489362305,0.007333772886104557,0.19631846805875833,0.07288806674335253,0.18457356385621926,min_df5_sublinear,5062,200
9,1452.8564909120862,0.00511978744358706,0.2204166325598776,0.0829688271822913,0.20755644456209676,min_df5_sublinear,5062,200
10,1447.0616605207756,0.006416459428906563,0.21786707491816867,0.08336048476519163,0.20361266224361277,min_df5_sublinear,5062,200
11,1439.29354405941,0.007979817128948128,0.23814336544775747,0.09321581950809121,0.22272312867898403,min_df5_sublinear,5062,200
12,1434.8329477003322,0.010056947835747405,0.26123098751654095,0.10168017591205915,0.2448632385309803,min_df5_sublinear,5062,200
13,1432.4722213891748,0.007853573054293647,0.2592437672422367,0.09725479982279336,0.24131088231168585,min_df5_sublinear,5062,200
14,1426.7849767659902,0.00846256268070699,0.2574645364246204,0.10141606785600454,0.23841575073936452,min_df5_sublinear,5062,200
15,1419.0118036007423,0.00972449077846649,0.29440305667371724,0.11966768677830587,0.2750072796764202,min_df5_sublinear,5062,200
16,1415.3084235272977,0.010843648811987388,0.29113766522287954,0.1155179589928303,0.2702568487663132,min_df5_sublinear,5062,200
17,1412.0987896551235,0.008296185504597223,0.2905847710114656,0.1190821586188892,0.26835610730176557,min_df5_sublinear,5062,200
18,1406.2439358088131,0.0088132278099903,0.30257425549946915,0.12483923376490096,0.27940339356347693,min_df5_sublinear,5062,200
19,1449.538800365316,-0.032838792456354515,0.23451629485346068,0.06551405369259197,0.21363660948953025,min_df5_sublinear,5062,200
20,1440.7187383651387,-0.030791891883047533,0.23723708042751576,0.061178956747904,0.2150835313644658,min_df5_sublinear,5062,200
21,1430.4050368572916,-0.018860896319522362,0.286096908356208,0.077065027947631,0.2607999568780576,min_df5_sublinear,5062,200
22,1426.921301519033,-0.01841212280224464,0.2860926351032516,0.09624585526427616,0.2598039652577971,min_df5_sublinear,5062,200
23,1423.2090126409996,-0.016507654080025632,0.2884028592001493,0.09837846842607069,0.2613407480975446,min_df5_sublinear,5062,200
24,1417.2750648835772,-0.01569135997029188,0.27528609138469934,0.08830985975759556,0.2463219917856072,min_df5_sublinear,5062,200
25,1418.7801676932781,-0.020397568217346295,0.3009981420143776,0.08068370246818692,0.27196592010822535,min_df5_sublinear,5062,200
26,1410.6632909823686,-0.01767787794997051,0.30667216695559324,0.08372995565067272,0.2774210798043795,min_df5_sublinear,5062,200
27,1413.6531495757056,-0.023254699462341703,0.2882409938467295,0.062169797558461276,0.2560898024957499,min_df5_sublinear,5062,200
28,1414.4536272801997,-0.0292831939675312,0.2877579200153373,0.05631078681767709,0.25446848803673233,min_df5_sublinear,5062,200
29,1405.3615281067134,-0.02816475856524558,0.28821887946905217,0.07927761766839508,0.25507043697291526,min_df5_sublinear,5062,200
30,1401.206860719263,-0.025718482963079867,0.29471986958627544,0.08281913781306362,0.2605070115582053,min_df5_sublinear,5062,200
31,1399.317328895468,-0.026293814671670444,0.29924887678285517,0.08714239255317008,0.26574363403642925,min_df5_sublinear,5062,200
32,1392.2133276839952,-0.02503817528494491,0.3051887867771502,0.08294038077266291,0.27083805784281734,min_df5_sublinear,5062,200
33,1393.9762847394636,-0.028255226445603833,0.31290602030607945,0.0918700581118716,0.2781980470646986,min_df5_sublinear,5062,200
34,1395.8943392800338,-0.030217236749743158,0.30985293048112417,0.08441191054812125,0.27447429021616176,min_df5_sublinear,5062,200
35,1387.766327036522,-0.0258947553314712,0.30166263840533647,0.08139868463884528,0.2651156972819753,min_df5_sublinear,5062,200
36,1391.401373674953,-0.030113464531425552,0.3070360329602275,0.08440876572553459,0.2697912661379078,min_df5_sublinear,5062,200
37,1388.0739448498014,-0.030856347578697353,0.3103740915013468,0.08027453026367763,0.27242361397907205,min_df5_sublinear,5062,200
38,1387.0202589055943,-0.03147396934131272,0.31219684791817487,0.0799509912058654,0.27381866597241306,min_df5_sublinear,5062,200
39,1385.9112083627565,-0.03127897648106375,0.30428338980531866,0.07112789599228474,0.2636921573864855,min_df5_sublinear,5062,200
40,1380.8065354490875,-0.029031783207197803,0.30115457510937743,0.07473745954863296,0.25953772603457986,min_df5_sublinear,5062,200
2,1582.0102646963935,0.016416552837442897,0.06732232784420893,0.021450701387520886,0.06474341964604516,min_df5_sublinear,5062,300
3,1569.9025523964515,0.01243761493860532,0.11348001217969247,0.03715947135507059,0.10904343542052146,min_df5_sublinear,5062,300
4,1559.6665898076096,0.005597136881727204,0.15354481539640558,0.05145565553504193,0.1475567416734897,min_df5_sublinear,5062,300
5,1551.9567383522528,0.00454132301203534,0.13872347639599703,0.05180686159542685,0.1309937860140451,min_df5_sublinear,5062,300
6,1544.6820160969337,0.006416986581263036,0.1781474641157825,0.06505155541177488,0.16920648004452468,min_df5_sublinear,5062,300
7,1541.0509561813642,0.003921290094438233,0.1583576959195962,0.06157729897297117,0.14772526026263344,min_df5_sublinear,5062,300
8,1534.2345272393723,0.006801588849768638,0.17816134309055565,0.0644993642005514,0.1662347449116955,min_df5_sublinear,5062,300
9,1528.360583713976,0.004236473927408335,0.19547901435251872,0.06797275601803061,0.1822510412859022,min_df5_sublinear,5062,300
10,1524.8138685221156,0.0032604095752676,0.21485555423332411,0.08118579597801993,0.20057115122963426,min_df5_sublinear,5062,300
11,1519.4121222856152,0.00702471237070267,0.2338484427322828,0.08987791666621574,0.21840960997412837,min_df5_sublinear,5062,300
12,1512.6615205856622,0.006439339193402416,0.25912521529023835,0.09832805601115792,0.24273384320728938,min_df5_sublinear,5062,300
13,1509.614639559732,0.004201365894740503,0.2733637292665212,0.10903724173755971,0.25613969144737436,min_df5_sublinear,5062,300
14,1504.3735890016926,0.005125808235858106,0.27058310419116854,0.10814698900597484,0.25201971261493883,min_df5_sublinear,5062,300
15,1503.7680290426417,0.003947019198840716,0.2566759334851327,0.09887009746856296,0.23626790657146374,min_df5_sublinear,5062,300
16,1496.2628007247242,0.007166020237228992,0.2784147787382001,0.10095889892510809,0.25694529337702643,min_df5_sublinear,5062,300
17,1495.033773818982,0.0028333483595550982,0.26692288920529605,0.101526700362472,0.24416735162927153,min_df5_sublinear,5062,300
18,1490.1105349298277,0.002986829343401649,0.2841489293624283,0.10762235170534147,0.26057178542636955,min_df5_sublinear,5062,300
19,1483.2873100663412,0.0049066806346052295,0.3001489595811858,0.1095198676324936,0.2755279240620286,min_df5_sublinear,5062,300
20,1479.9892116810925,0.005457628758232893,0.3035561957251814,0.11311172573356004,0.2777951099025064,min_df5_sublinear,5062,300
21,1481.2463953608576,0.007586364109358815,0.2670828599967354,0.10011331564500969,0.2390758101421744,min_df5_sublinear,5062,300
22,1478.841919029757,0.00574510274802771,0.26425821471573285,0.09869342972110043,0.23486878984396206,min_df5_sublinear,5062,300
23,1472.7993368353673,0.0036929247910607466,0.2882419583375817,0.11704286273084448,0.25861763842234253,min_df5_sublinear,5062,300
24,1467.9321822211273,0.0023906865885989065,0.30465997369186,0.12156292845520401,0.2741975013780974,min_df5_sublinear,5062,300
25,1469.0806420362953,0.0031050673203790896,0.2797131428531596,0.09949693601222445,0.2468030025495403,min_df5_sublinear,5062,300
26,1519.4144134527594,-0.04533740086002718,0.20697469610265412,0.03061003505982774,0.17851355587386097,min_df5_sublinear,5062,300
27,1513.982655383213,-0.04337450709814475,0.22745177201452338,0.04600025291127268,0.1999916856014323,min_df5_sublinear,5062,300
28,1516.8450270051135,-0.045638140456454875,0.20696409812556696,0.030103184865928584,0.1769791571578751,min_df5_sublinear,5062,300
29,1511.9883904509861,-0.044553409071930186,0.221772043681657,0.031522507824074335,0.19049269697384738,min_df5_sublinear,5062,300
30,1508.2517658726388,-0.043635949211974535,0.22427970361385108,0.031729980457686074,0.19084408487175916,min_df5_sublinear,5062,300
31,1507.4222216159933,-0.04391351219643648,0.22670205548710767,0.03251349405822182,0.19275011719234733,min_df5_sublinear,5062,300
32,1506.252455546879,-0.04562646134029888,0.22436755932954774,0.031082076283916144,0.18899099659657068,min_df5_sublinear,5062,300
33,1507.6814128183448,-0.04763737699538542,0.2016550101003962,0.02655100755141674,0.16317291640657175,min_df5_sublinear,5062,300
34,1506.7890271140877,-0.048409118143054895,0.2009765491374282,0.026113088906120345,0.16191722566551295,min_df5_sublinear,5062,300
35,1505.7282100212751,-0.04854125780945274,0.20291813141416007,0.026451600448921232,0.16302012579554065,min_df5_sublinear,5062,300
36,1504.2394914840547,-0.04861838060228574,0.20381333319583625,0.026314209276594076,0.1630763059946137,min_df5_sublinear,5062,300
37,1502.8059683478475,-0.04848659287047528,0.20526308500707133,0.02665012522667856,0.16376205440799574,min_df5_sublinear,5062,300
38,1501.8490310401887,-0.04900742572846856,0.20643875962133687,0.026726242540699243,0.1644890882534282,min_df5_sublinear,5062,300
39,1497.8655824276734,-0.048317882508443426,0.20743191880625492,0.02633874459568908,0.16356913248445265,min_df5_sublinear,5062,300
40,1496.9520415167808,-0.04858980347855863,0.20771411443992355,0.026307040576893335,0.16329756535339074,min_df5_sublinear,5062,300
2,1488.568670280796,0.028804016395401085,0.0872729838280756,0.02762076188308548,0.08475148329184805,min_df5_maxdf05_sublinear,5053,100
3,1467.1354313724012,0.02792698952936891,0.1406472926998553,0.0436029846214954,0.13633911556844427,min_df5_maxdf05_sublinear,5053,100
4,1452.0996619531365,0.020933894410040697,0.15612267013128317,0.053617199583906566,0.15015411654112865,min_df5_maxdf05_sublinear,5053,100
5,1440.051623146778,0.026774807987850497,0.1942773353609507,0.06780534881722776,0.1869406172336102,min_df5_maxdf05_sublinear,5053,100
6,1421.4467723862217,0.023264976683712003,0.19075724725344725,0.07460638879718061,0.18190088364411922,min_df5_maxdf05_sublinear,5053,100
7,1413.496019070013,0.026060436091437787,0.21889915003203192,0.09004925985658276,0.20873683434017026,min_df5_maxdf05_sublinear,5053,100
8,1426.9693922059162,0.0024581541823777155,0.22731646305224057,0.08005446414925226,0.21738579185376666,min_df5_maxdf05_sublinear,5053,100
9,1414.244484794198,0.0025229170824676984,0.27470136424009406,0.09645742311598585,0.2639267627513425,min_df5_maxdf05_sublinear,5053,100
10,1405.4688560826798,0.002938520264970532,0.20980584601410107,0.07434190950633872,0.19676134832618875,min_df5_maxdf05_sublinear,5053,100
11,1394.148765904974,0.005364154047755469,0.2852295880051222,0.11244437333291495,0.27218017832566527,min_df5_maxdf05_sublinear,5053,100
12,1383.3831578617805,0.009047428061326992,0.28779219465347927,0.10907766530715754,0.2735309494854537,min_df5_maxdf05_sublinear,5053,100
13,1369.7227489343309,0.012588751712677437,0.28469548274394235,0.10956027499714133,0.26917333346241656,min_df5_maxdf05_sublinear,5053,100
14,1360.7853201252763,0.012236217957859194,0.29102417564368144,0.11647574993588665,0.27438952821139917,min_df5_maxdf05_sublinear,5053,100
15,1362.7449304701463,0.00855951010477191,0.28669209881368657,0.11017055215677227,0.26853370036957264,min_df5_maxdf05_sublinear,5053,100
16,1349.0785384400895,0.011722856209079747,0.2708180463792748,0.1122215025484971,0.2511645751422998,min_df5_maxdf05_sublinear,5053,100
17,1338.4821659903312,0.014650261969896616,0.28808504481207914,0.1217325435985283,0.26762636177224003,min_df5_maxdf05_sublinear,5053,100
18,1326.9011170481376,0.018070021361748567,0.3199033514881998,0.14228379513069517,0.29904851271643657,min_df5_maxdf05_sublinear,5053,100
19,1324.4741587375256,0.01904975036592077,0.3200976898345449,0.14091066711093284,0.29820954938127253,min_df5_maxdf05_sublinear,5053,100
20,1316.8259269145694,0.021930461762811944,0.34479252978524766,0.16153309029950733,0.3225467396291024,min_df5_maxdf05_sublinear,5053,100
21,1299.991346034792,0.02915759987887485,0.35293589795657354,0.14632915236183702,0.32897706292547146,min_df5_maxdf05_sublinear,5053,100
22,1293.0993546899747,0.030226623596379846,0.3474444499586508,0.14473202021823234,0.3222163556145834,min_df5_maxdf05_sublinear,5053,100
23,1290.9451583512207,0.028387749589738075,0.35384881143687164,0.14056650300975587,0.3274122084680811,min_df5_maxdf05_sublinear,5053,100
24,1286.917682968371,0.029643670758973215,0.36589116253906373,0.1485851860096926,0.3386621486181216,min_df5_maxdf05_sublinear,5053,100
25,1282.9458051746387,0.030813904256279542,0.3669253157581806,0.1478110834070286,0.33886520625347827,min_df5_maxdf05_sublinear,5053,100
26,1278.9855338611071,0.030734036096783716,0.36486176640736057,0.15050982644129365,0.3355685297324962,min_df5_maxdf05_sublinear,5053,100
27,1274.0432459330425,0.03180491088578328,0.3593607189119856,0.14679339480681033,0.32905330747868294,min_df5_maxdf05_sublinear,5053,100
28,1270.166338908296,0.030831673927864414,0.36191364664830944,0.14793176956098078,0.3306515527902721,min_df5_maxdf05_sublinear,5053,100
29,1267.69009288417,0.030718724967914147,0.3564251651333702,0.13841976971844475,0.3236545477902591,min_df5_maxdf05_sublinear,5053,100
30,1265.2259994721462,0.032270577094571,0.3536310164594418,0.12896043261694484,0.3194925760024255,min_df5_maxdf05_sublinear,5053,100
31,1262.2615959348188,0.032293700936097805,0.35426300412900974,0.13078091028251795,0.31906065987123966,min_df5_maxdf05_sublinear,5053,100
32,1257.2930729079953,0.03169897679197031,0.348967331395288,0.1296263863516447,0.3123031483121678,min_df5_maxdf05_sublinear,5053,100
33,1254.7720540688072,0.032072265699222675,0.3517504163365533,0.1321467498698651,0.3145044638944086,min_df5_maxdf05_sublinear,5053,100
34,1252.0603070698717,0.03153959549370434,0.35207722583224327,0.12906408005634076,0.31369238129596755,min_df5_maxdf05_sublinear,5053,100
35,1243.4882329375582,0.028703596131289533,0.35458189672471124,0.12751595406223346,0.3151912339712168,min_df5_maxdf05_sublinear,5053,100
36,1241.422584499646,0.028448361599071884,0.35256727835573654,0.1300051214077981,0.31211366940155494,min_df5_maxdf05_sublinear,5053,100
37,1237.9700035944236,0.02966471781616551,0.3531766011000364,0.12678490901350756,0.31158514887565153,min_df5_maxdf05_sublinear,5053,100
38,1233.0358483820723,0.028214994291673012,0.35439881901529197,0.12886275822466117,0.3117326639255114,min_df5_maxdf05_sublinear,5053,100
39,1230.7777677382887,0.028593827880673918,0.34974184017676185,0.12375460593246528,0.3054210760020234,min_df5_maxdf05_sublinear,5053,100
40,1224.9055264448305,0.02936140762469594,0.3495221928282555,0.12461020026647059,0.3042049949873611,min_df5_maxdf05_sublinear,5053,100
2,1599.6258718158913,0.018530256157748507,0.08265523278144006,0.025699649822982163,0.08011564125456748,min_df5_maxdf05_sublinear,5053,200
3,1584.4398976248556,0.0176794921912688,0.13271019598826694,0.04228937339059208,0.12837542103394872,min_df5_maxdf05_sublinear,5053,200
4,1573.9459994017225,0.011361820331474723,0.1710541885775979,0.05508451649768827,0.1652080406577137,min_df5_maxdf05_sublinear,5053,200
5,1565.6826973484076,0.010992801143597419,0.16049705734972874,0.05980758327157269,0.15296079997784096,min_df5_maxdf05_sublinear,5053,200
6,1595.6762878617342,-0.021303621880269373,0.08395002812554352,0.025079259201146623,0.07779953023983362,min_df5_maxdf05_sublinear,5053,200
7,1594.7829089330614,-0.0262017696733275,0.08512142759704269,0.02521132144786232,0.07818796154157022,min_df5_maxdf05_sublinear,5053,200
8,1538.0195283770634,0.01491005092655509,0.2284667910968882,0.08051254566146311,0.21706273877336846,min_df5_maxdf05_sublinear,5053,200
9,1529.4040043086911,0.01595008267121116,0.26337816011368653,0.09691936270740932,0.2511081131882026,min_df5_maxdf05_sublinear,5053,200
10,1521.986646315985,0.015859051622055118,0.2575235277637719,0.0917676026066658,0.24373508415468373,min_df5_maxdf05_sublinear,5053,200
11,1516.5910899144124,0.015063237833894438,0.24855209351831298,0.09139415993153786,0.2333197768345036,min_df5_maxdf05_sublinear,5053,200
12,1514.9742847367577,0.008178243025715204,0.2361001567740481,0.09369291435514042,0.21945778533601742,min_df5_maxdf05_sublinear,5053,200
13,1508.0052249441642,0.009197609806713034,0.26780954395769535,0.11258265350947036,0.2505983368009488,min_df5_maxdf05_sublinear,5053,200
14,1505.5138998256693,0.0061319507324415256,0.2572734140336234,0.11044357190702694,0.2385463229397598,min_df5_maxdf05_sublinear,5053,200
15,1502.3275354652417,0.006068457532898778,0.25107974917567116,0.10136890513767353,0.2307512201761583,min_df5_maxdf05_sublinear,5053,200
16,1493.913206885143,0.006666392909638098,0.2617483699947617,0.09955124070640625,0.240469333473404,min_df5_maxdf05_sublinear,5053,200
17,1490.6355322769664,0.006264743124773707,0.27914885620741925,0.11583957407848297,0.2570585405267715,min_df5_maxdf05_sublinear,5053,200
18,1483.6050051630946,0.006727866959209294,0.28443020594069085,0.11700363805775046,0.26106889223613744,min_df5_maxdf05_sublinear,5053,200
19,1478.8574201406186,0.009982878270595637,0.28362360841887846,0.10930105119078455,0.2588455699034515,min_df5_maxdf05_sublinear,5053,200
20,1534.564652369187,-0.04225042984073761,0.25225410644001817,0.05120331426544509,0.231102613455807,min_df5_maxdf05_sublinear,5053,200
21,1501.0044773943316,-0.015302930865143166,0.2696200870319114,0.053057159074896394,0.24341703366317988,min_df5_maxdf05_sublinear,5053,200
22,1496.2602496193638,-0.017982825209468284,0.2613740628491073,0.05060607249209509,0.23355764961172518,min_df5_maxdf05_sublinear,5053,200
23,1492.7947816786145,-0.016852717630856755,0.26269088251168937,0.0508921021333486,0.23375645414526086,min_df5_maxdf05_sublinear,5053,200
24,1491.6944548155088,-0.01830696035202456,0.2637133255204726,0.05095362315361183,0.23403128648051247,min_df5_maxdf05_sublinear,5053,200
25,1490.005116866093,-0.018863159128945775,0.26495407447189945,0.05097436979129921,0.23439427800277757,min_df5_maxdf05_sublinear,5053,200
26,1482.1585201269759,-0.016839776192427207,0.2852906409547039,0.0553007136841154,0.2544631637597636,min_df5_maxdf05_sublinear,5053,200
27,1482.2955313373322,-0.022183430075814792,0.2940251276045793,0.05960269755286526,0.2625053553968311,min_df5_maxdf05_sublinear,5053,200
28,1481.5189780655705,-0.025061076437957158,0.29339412911555457,0.058301061650074905,0.26136297149044757,min_df5_maxdf05_sublinear,5053,200
29,1480.2045412798982,-0.026599096483757623,0.2938115495571917,0.05900096817067738,0.2609469636996804,min_df5_maxdf05_sublinear,5053,200
30,1475.7069759458661,-0.025570917560898247,0.2898023740274169,0.05754150645940199,0.2551726316606651,min_df5_maxdf05_sublinear,5053,200
31,1474.5910146481328,-0.02607841877310725,0.29629369636482883,0.05883355365614304,0.2615719676920322,min_df5_maxdf05_sublinear,5053,200
32,1473.363251739515,-0.027098241906126204,0.2931981458861999,0.057703308550218324,0.25726621674749417,min_df5_maxdf05_sublinear,5053,200
33,1471.2092616768361,-0.027123903599304593,0.291663555758327,0.05427726028755951,0.25404046724612794,min_df5_maxdf05_sublinear,5053,200
34,1463.738693812903,-0.02482476863783188,0.2975329288627029,0.05684792973825903,0.2591334367087921,min_df5_maxdf05_sublinear,5053,200
35,1462.0144222513723,-0.025763747489962165,0.29319231442491434,0.05459699592363997,0.2534599327963693,min_df5_maxdf05_sublinear,5053,200
36,1460.5082284132507,-0.029286531203338743,0.29948206740122946,0.05755811611986946,0.2595889259204794,min_df5_maxdf05_sublinear,5053,200
37,1456.9657979625354,-0.028576711967334627,0.29693945527865767,0.05639742466437297,0.2553993989619331,min_df5_maxdf05_sublinear,5053,200
38,1452.4434998396268,-0.02691497129298174,0.2998809292947483,0.06823485989872694,0.25843267463100167,min_df5_maxdf05_sublinear,5053,200
39,1450.9997807397579,-0.027247280390832074,0.30115603968687027,0.06869096087858981,0.2591337803169575,min_df5_maxdf05_sublinear,5053,200
40,1445.2504687962162,-0.024058740342791547,0.3147760308894108,0.08044654003384676,0.273193180938177,min_df5_maxdf05_sublinear,5053,200
2,1646.1846611476965,0.014626252115333352,0.0810578659631192,0.024641260016154704,0.0785089778687759,min_df5_maxdf05_sublinear,5053,300
3,1633.5116654361295,0.014535653329005317,0.1414577284700342,0.04295595478125688,0.13716080181253001,min_df5_maxdf05_sublinear,5053,300
4,1624.8192060700055,0.009415370566865793,0.14517097191060258,0.049401227059216034,0.13914515221331628,min_df5_maxdf05_sublinear,5053,300
5,1616.808425449356,0.004795405455861713,0.14411647478829978,0.05011975034959374,0.13641734648664214,min_df5_maxdf05_sublinear,5053,300
6,1611.9808718772797,0.005194066341879143,0.15354824661325267,0.05683216331108051,0.1443104142016671,min_df5_maxdf05_sublinear,5053,300
7,1606.652407519626,0.0024902088297470634,0.14051343283600679,0.0525354079800941,0.12954303481735435,min_df5_maxdf05_sublinear,5053,300
8,1628.0947074559692,-0.014681293459088302,0.12419837630139423,0.03105360340281055,0.11396334735064273,min_df5_maxdf05_sublinear,5053,300
9,1622.5130544299118,-0.015556935875294688,0.12490088477207012,0.0296545746466012,0.11226956998498924,min_df5_maxdf05_sublinear,5053,300
10,1621.5987260843656,-0.018550129999396824,0.1237641521028721,0.029169885195884426,0.11043322505587821,min_df5_maxdf05_sublinear,5053,300
11,1620.1531597997625,-0.020998955764756615,0.1312494691665867,0.030741792619157875,0.11664626825930616,min_df5_maxdf05_sublinear,5053,300
12,1618.0963167571497,-0.021028570276753478,0.13175939669230588,0.03049747599604326,0.11559595270376681,min_df5_maxdf05_sublinear,5053,300
13,1617.1565728738342,-0.023066751733576443,0.13320528017157054,0.03098249730680404,0.11640527296041547,min_df5_maxdf05_sublinear,5053,300
14,1616.2743059092468,-0.024771074321537384,0.13284545196699654,0.030114528769525417,0.11534610490389338,min_df5_maxdf05_sublinear,5053,300
15,1614.6124533043244,-0.025118828912555492,0.12885920093454187,0.02839805239888589,0.11031046060330739,min_df5_maxdf05_sublinear,5053,300
16,1611.961452452264,-0.02468918652435985,0.1443162569296023,0.03434956986616531,0.12481963106262599,min_df5_maxdf05_sublinear,5053,300
17,1600.873685471274,-0.021849008749616133,0.21620950438560055,0.053992546345500825,0.19751725151010596,min_df5_maxdf05_sublinear,5053,300
18,1599.957400124227,-0.023925946898462266,0.21729506163108028,0.05413113856836641,0.19806119939249225,min_df5_maxdf05_sublinear,5053,300
19,1595.2760160998678,-0.02188265074919644,0.2194014394733127,0.05402110236528942,0.1986820638064549,min_df5_maxdf05_sublinear,5053,300
20,1594.36221915159,-0.023463541516220515,0.21960276952513622,0.05392977055530894,0.1983205838581795,min_df5_maxdf05_sublinear,5053,300
21,1593.591063944602,-0.035803542365046286,0.21903953028767664,0.03326958072195541,0.19410741377347865,min_df5_maxdf05_sublinear,5053,300
22,1592.0534194180668,-0.0357620551817258,0.21988628938118063,0.03323787619012445,0.1940577450103085,min_df5_maxdf05_sublinear,5053,300
23,1590.3235890080468,-0.035613216301133205,0.22160948285462084,0.033867281880023456,0.19494731014356492,min_df5_maxdf05_sublinear,5053,300
24,1584.4472621027364,-0.033921145230599296,0.2427473332479527,0.03577338289906575,0.21503609898293216,min_df5_maxdf05_sublinear,5053,300
25,1583.4969319417337,-0.03469074403145826,0.2433095993041896,0.036112684256094506,0.21507008410133524,min_df5_maxdf05_sublinear,5053,300
26,1582.5771233857993,-0.035628287828452544,0.24473733753595897,0.03648438498386622,0.21598809118062012,min_df5_maxdf05_sublinear,5053,300
27,1581.0153660321855,-0.03594847971368703,0.24867929227205762,0.036866540832893,0.2190105361627085,min_df5_maxdf05_sublinear,5053,300
28,1580.3828948348942,-0.037183959514953936,0.24782982131315848,0.036326887111045134,0.21757775054832434,min_df5_maxdf05_sublinear,5053,300
29,1579.4770394509842,-0.038068459632623564,0.2486336155025949,0.03656105793134466,0.2178525528571312,min_df5_maxdf05_sublinear,5053,300
30,1577.8831278216237,-0.03806717973471149,0.24970700862957615,0.036650077650335545,0.218095955586716,min_df5_maxdf05_sublinear,5053,300
31,1575.6897523406158,-0.03775045176317417,0.2513861096222674,0.0369990707633421,0.21857734971616236,min_df5_maxdf05_sublinear,5053,300
