k,inertia,silhouette,nmi,ari,ami,variant,vocabulary,n_components
26,189.31792861093717,0.21276666904719008,0.5315929886201564,0.22711904482974055,0.5247406824087621,min_df5,7382,20
27,186.9203888889018,0.2044519333730617,0.5310596077916527,0.2161516391416186,0.5239743356574297,min_df5,7382,20
28,185.8428433009896,0.20461516461292367,0.5300213240588744,0.2212305748636437,0.522584271055494,min_df5,7382,20
29,182.69786958146614,0.20123799645793944,0.5400445436889936,0.22059018593479576,0.5325956124995819,min_df5,7382,20
30,174.69791068492486,0.20420496966364277,0.5309466678224719,0.2132618202945909,0.5231120153530788,min_df5,7382,20
31,170.48145304048404,0.20862799330686002,0.5329743015283931,0.21392914481194403,0.5249302371045582,min_df5,7382,20
32,169.21049884707435,0.19983071982896647,0.5288008686763285,0.20344788892186338,0.5204756314603807,min_df5,7382,20
33,166.3786428870617,0.20171290043206327,0.523780077622638,0.19850590132015167,0.5151125840688017,min_df5,7382,20
34,164.62525242151906,0.19834310071631128,0.524925606435026,0.1922242061181643,0.5160568960833415,min_df5,7382,20
35,162.4672912352342,0.1973622458296808,0.5173595574190094,0.18339341448978896,0.5081242780190635,min_df5,7382,20
36,159.1961219597226,0.2007990037448713,0.5158623636421461,0.17915053077179802,0.5063795905455236,min_df5,7382,20
37,155.8836471436569,0.20684985011416848,0.5151554634964411,0.1787186712396794,0.505359369426531,min_df5,7382,20
38,154.45315666382683,0.20202310461481454,0.5143020618644994,0.17500030464162725,0.5042749581648447,min_df5,7382,20
39,153.40973739978634,0.19748002725754832,0.5123959283019534,0.16849435434131124,0.5020941265334413,min_df5,7382,20
40,151.35974918364778,0.19793311333558972,0.5115321426671141,0.16637663801200203,0.5009480108296052,min_df5,7382,20
2,889.5894348049585,0.04594594525908465,0.4709285191350033,0.321738892852058,0.47030076692688866,min_df5,7382,100
3,870.0982650068161,0.024113132691233306,0.5575716993284962,0.40107639577376,0.5566371759741625,min_df5,7382,100
4,843.1746535027544,0.03929627024167241,0.6885640297498647,0.6386193398558311,0.6877017264645217,min_df5,7382,100
5,819.0228781745573,0.05285213782995639,0.6757870572213527,0.6444896636243932,0.6746691354049561,min_df5,7382,100
6,806.8122763263357,0.05262318614290142,0.6765109140808977,0.6352764923393653,0.6751871608335207,min_df5,7382,100
7,788.8966373725339,0.059717654417628184,0.6625747996040624,0.5692876593899548,0.661002337557884,min_df5,7382,100
8,773.8540029332204,0.05932388472860416,0.640135732946887,0.499820148684798,0.638205908287931,min_df5,7382,100
9,760.9368825512104,0.061421057257321166,0.6841945000895999,0.5730213246754968,0.6823422995898686,min_df5,7382,100
10,750.9698531504949,0.06562525039278964,0.6757519923309427,0.5292091894931802,0.6736743803719615,min_df5,7382,100
11,742.9494500243818,0.06623845758585667,0.6417833651579526,0.4485337527449999,0.6393184887453094,min_df5,7382,100
12,737.3235927051812,0.06694237830032615,0.6368951105586573,0.4410906332387351,0.6341410096121082,min_df5,7382,100
13,732.361199579233,0.06601758204767372,0.6315923355246378,0.4318682868878982,0.6285840211201044,min_df5,7382,100
14,720.2714039425597,0.06952914081367409,0.6133396901980138,0.4044494499885348,0.6099827803947458,min_df5,7382,100
15,712.1868173843952,0.07024839088369843,0.6081397137577913,0.3963534310359681,0.6045155846096892,min_df5,7382,100
16,704.5521534892318,0.07469677617732326,0.608413084048891,0.38488521685098864,0.6045509737084305,min_df5,7382,100
17,695.3398657948395,0.07932931035099731,0.608223960398656,0.3842178943242878,0.6041308453251262,min_df5,7382,100
18,687.6648614217456,0.08094079765056625,0.614410734514088,0.3776211024312232,0.6101883887758461,min_df5,7382,100
19,684.9171929887656,0.08099096831077543,0.608830065263023,0.37441081211410415,0.6043176469701245,min_df5,7382,100
20,680.589440583192,0.08280185255565285,0.6068015317356252,0.3653549342495235,0.6020333636573677,min_df5,7382,100
21,671.8186600317031,0.08443572925672958,0.5721328374452969,0.3014062916662809,0.5666799504334219,min_df5,7382,100
22,668.229903979526,0.08278844014602099,0.5616653319861902,0.290148396272606,0.5558416021407624,min_df5,7382,100
23,664.0296593022846,0.08356258804062429,0.5550506245482756,0.2766374071701251,0.5488945175513583,min_df5,7382,100
24,660.3981549183748,0.08239153667308632,0.5464766022243189,0.2697156458327067,0.5399611019790349,min_df5,7382,100
25,657.5306164175573,0.0801605570629574,0.5474229089518695,0.26621015946726817,0.5406612380926118,min_df5,7382,100
26,644.4137891144721,0.08481644779467865,0.516945546087128,0.22481691356877742,0.5095237013819619,min_df5,7382,100
27,639.8745978594379,0.08939844314828221,0.537566536361455,0.24208046971040795,0.5301510682799804,min_df5,7382,100
28,631.8716023352802,0.0890039804481079,0.5115831172255475,0.20477483856853487,0.5035962012845033,min_df5,7382,100
29,628.2456624264597,0.08993805688422767,0.5079557813633172,0.2019738179917752,0.49963462360505456,min_df5,7382,100
30,619.3341975554117,0.09233535682987333,0.53753932380973,0.24357157802459098,0.5295698375778065,min_df5,7382,100
31,614.4239684453414,0.09416750835159397,0.53995243484453,0.2370975341681112,0.5318155698810212,min_df5,7382,100
32,615.5970295420493,0.09258554029229867,0.5177329340578579,0.21128397919533903,0.5089284293727323,min_df5,7382,100
33,610.896298611684,0.09433783826059677,0.5162987351360828,0.20327642743819357,0.5072458994638461,min_df5,7382,100
34,605.8492225435505,0.09669111099058265,0.5157665156468433,0.20073250392029807,0.5064239646002262,min_df5,7382,100
35,600.7335581745957,0.09815361003731746,0.5083107684871142,0.1932981828434683,0.49857388902799904,min_df5,7382,100
36,590.1750009050776,0.10303533331020348,0.5285631731245247,0.20606440174915244,0.5190555051203936,min_df5,7382,100
37,584.5780402231891,0.10515130952744409,0.523174202851121,0.18924809407499069,0.5134071513885239,min_df5,7382,100
38,578.2400093795923,0.10637137912081909,0.5174585632039845,0.18313024806504397,0.5073262302974499,min_df5,7382,100
39,574.67768807541,0.10759657297877064,0.51326377649802,0.17672239016907343,0.5027845165931495,min_df5,7382,100
40,571.8622716760095,0.10711820277015474,0.5123076863830088,0.17716992451801855,0.5015538995658194,min_df5,7382,100
2,330.896591806678,0.30177232326311393,0.47611998413482953,0.3298554541967821,0.47549975854272875,min_df5_sublinear,7382,5
3,260.47865014611943,0.33248127855232,0.639039726726066,0.4525775842711435,0.6382808951426707,min_df5_sublinear,7382,5
4,173.4229797684236,0.42893923092753233,0.7608367432557818,0.6831514675381157,0.7601728784540847,min_df5_sublinear,7382,5
5,98.56194926745675,0.5251349497012349,0.8365608874477609,0.8719040742240297,0.8360088571521768,min_df5_sublinear,7382,5
6,85.33460250750532,0.4746579398756697,0.7961529263779321,0.8182586265344859,0.7953288280263646,min_df5_sublinear,7382,5
7,81.95068923732273,0.422567588697986,0.7709262707020796,0.7756516299589037,0.7698514329388711,min_df5_sublinear,7382,5
8,70.45834054891728,0.41366370476173514,0.7577857333286819,0.7199102640601518,0.7565049813457988,min_df5_sublinear,7382,5
9,64.34155008860394,0.3752004692902143,0.7325231912794201,0.6364999629705402,0.7309627856563379,min_df5_sublinear,7382,5
10,58.42837372849774,0.35289742507261784,0.7109606939564744,0.5888527014077529,0.7091163289274097,min_df5_sublinear,7382,5
11,54.60719185978495,0.34647500033383344,0.6942938392436092,0.5310460844900092,0.6921836201792935,min_df5_sublinear,7382,5
12,51.172099752806304,0.3323994972992341,0.6838977307828796,0.5078195794787433,0.6815409638570724,min_df5_sublinear,7382,5
13,48.626213891309945,0.3242639510328244,0.6725709864358295,0.47906713512966426,0.6699534818760119,min_df5_sublinear,7382,5
14,46.29745764460839,0.3021997268203162,0.656713321720271,0.441257393536249,0.6537996550494493,min_df5_sublinear,7382,5
15,44.88886828197596,0.30207818373951434,0.651842158365337,0.4311459102441668,0.6486917964337872,min_df5_sublinear,7382,5
16,43.33013630251973,0.28523055610757475,0.6481438637264166,0.4056776279805514,0.644782636986267,min_df5_sublinear,7382,5
17,42.028706405427585,0.28272522574617726,0.6462519610517685,0.3938314601745246,0.6426803626674157,min_df5_sublinear,7382,5
18,40.83968664814283,0.26961037201564714,0.6349278674030667,0.37094523229314524,0.6310709278830382,min_df5_sublinear,7382,5
19,39.62068906472042,0.26559051827420693,0.6280923759113991,0.3569499132901779,0.6239672957154351,min_df5_sublinear,7382,5
20,37.870655062244374,0.26955659241664737,0.6246200686670526,0.3386168659501731,0.6202744456979619,min_df5_sublinear,7382,5
21,37.3592771258941,0.27234016526987237,0.6249553817991871,0.345040510759111,0.6203866994216226,min_df5_sublinear,7382,5
22,36.12318032570318,0.26594200560796183,0.6193810274151875,0.32714731235749495,0.6145649114885267,min_df5_sublinear,7382,5
23,34.95101354491982,0.2645475602073536,0.6152367739246446,0.31104598987938986,0.6101908008972802,min_df5_sublinear,7382,5
24,34.33659379905219,0.26316123285575554,0.6094762623413829,0.30494485241622576,0.604148893500163,min_df5_sublinear,7382,5
25,33.3443236702679,0.2670802206938807,0.6073479244488319,0.298434725755303,0.6017921908500075,min_df5_sublinear,7382,5
26,32.44492506576452,0.2617979451276771,0.6008027032337349,0.28030312665858237,0.5949733716413754,min_df5_sublinear,7382,5
27,31.79084408862711,0.26414713010096086,0.5960511150855015,0.27646050662884714,0.5899259801797728,min_df5_sublinear,7382,5
28,31.25128566635919,0.2585931098226969,0.5942990572841517,0.26359151689149396,0.5879684173431192,min_df5_sublinear,7382,5
29,30.75400858029551,0.2549635115779105,0.5901170024924027,0.2540121318520098,0.5835232061392369,min_df5_sublinear,7382,5
30,30.139763612886522,0.2534888357055344,0.5887562554365169,0.25042912316726157,0.5819370755368414,min_df5_sublinear,7382,5
31,29.70085217786128,0.2509396653134446,0.5840377841967314,0.2436291069398333,0.5769246058562184,min_df5_sublinear,7382,5
32,29.480054686578473,0.24730258534209784,0.5811946601560295,0.23838665949575522,0.5738134400111021,min_df5_sublinear,7382,5
33,29.138154501595725,0.24295893510051303,0.5741763828251174,0.22869742717131225,0.5664926747486945,min_df5_sublinear,7382,5
34,28.636529420731982,0.23570163831086605,0.5709623820082518,0.2206155420161071,0.5630401863414953,min_df5_sublinear,7382,5
35,28.38812179947109,0.23262096074768193,0.5651272432029621,0.21487862018650797,0.5568813364463792,min_df5_sublinear,7382,5
36,28.037745727320367,0.23312660607108288,0.5610651789141801,0.20958777857539007,0.5525321142117101,min_df5_sublinear,7382,5
37,27.64227011886107,0.23095588244574683,0.558969190136802,0.2045042172803696,0.5501827113887628,min_df5_sublinear,7382,5
38,27.180048290428566,0.22980002863141605,0.5568172993449931,0.20052191943221082,0.5477714578505583,min_df5_sublinear,7382,5
39,26.55064039550258,0.22652268904646428,0.5525138229943637,0.18837498736748506,0.5432121116930524,min_df5_sublinear,7382,5
40,26.163584112715245,0.22931119705788294,0.5475623009071153,0.1872291862744903,0.5379139122613069,min_df5_sublinear,7382,5
2,515.1871566048394,0.19044406161249391,0.4758789155726182,0.33035979974827206,0.47525855515038906,min_df5_sublinear,7382,10
3,456.75367845103233,0.18186382576692053,0.5971796717700043,0.44640357154613425,0.5963372946176838,min_df5_sublinear,7382,10
4,377.54530497430187,0.25034622366456494,0.7418583544685773,0.6819791075720221,0.741143777344187,min_df5_sublinear,7382,10
5,348.6354302799359,0.24843744363313316,0.6917287419840239,0.6054635090998693,0.690648576391645,min_df5_sublinear,7382,10
6,330.91522660955843,0.2203953463203102,0.63423126073345,0.5267660284018728,0.6327047068211852,min_df5_sublinear,7382,10
7,262.2609281960642,0.28493311550557365,0.735042201329059,0.7068960787324932,0.7338129832459923,min_df5_sublinear,7382,10
8,217.54363388814522,0.34859040710548483,0.7421593993246915,0.6684179295102894,0.7408038450881301,min_df5_sublinear,7382,10
9,202.7305460786209,0.3280393539476838,0.6977622716913492,0.5788259131454413,0.6960095001872989,min_df5_sublinear,7382,10
10,181.73173093389903,0.33787591636848835,0.681797201863069,0.5281535406509493,0.6797768669863066,min_df5_sublinear,7382,10
11,162.5842348472999,0.34022911312302084,0.673476516411337,0.4795161366695072,0.6712357987030864,min_df5_sublinear,7382,10
12,156.46756463699654,0.3281533443228668,0.662130220682855,0.4583411895740414,0.659624939504785,min_df5_sublinear,7382,10
13,150.55080851095323,0.32189560295132635,0.662268748774114,0.4449801939954045,0.6595846659769432,min_df5_sublinear,7382,10
14,138.51908725165674,0.3226419725526154,0.6714481472343625,0.43708061155754196,0.6686548814061511,min_df5_sublinear,7382,10
15,134.18529896743132,0.3165186369690232,0.6525143454885818,0.41706267247753387,0.6493665308099171,min_df5_sublinear,7382,10
16,131.29534055914078,0.312674703473213,0.6445904720827001,0.4062383068979236,0.641179089308603,min_df5_sublinear,7382,10
17,128.6987270278819,0.31278228662282037,0.6395175217032446,0.39765606577952356,0.6358561805807292,min_df5_sublinear,7382,10
18,126.88603470255262,0.30434048535291086,0.6318728316808769,0.3858737770587019,0.6279364066458181,min_df5_sublinear,7382,10
19,124.89460310687772,0.3051486664462794,0.6244964658339536,0.37843429537248713,0.6202684556228364,min_df5_sublinear,7382,10
20,119.27940356840097,0.29606732631882565,0.6181350620188366,0.3534474492290014,0.6136782271426011,min_df5_sublinear,7382,10
21,113.59679259689266,0.267849292827546,0.6147596624017038,0.3178837362176428,0.6101274692855965,min_df5_sublinear,7382,10
22,112.18311790678462,0.25647177346878564,0.6052787178510164,0.30217655647860997,0.6003410703474238,min_df5_sublinear,7382,10
23,107.37491930208448,0.25973410585393153,0.6019128462463642,0.29724726128330836,0.5967030729692484,min_df5_sublinear,7382,10
24,104.83477118552506,0.2548013472949869,0.5958645523543217,0.28285011047319536,0.5903816234790692,min_df5_sublinear,7382,10
25,101.80114321251821,0.255041170144253,0.5923995429143265,0.27240818889294405,0.5866837523509011,min_df5_sublinear,7382,10
26,100.03022606210416,0.254571020875533,0.5903903420445169,0.26898074554646006,0.5844288995004856,min_df5_sublinear,7382,10
27,97.74998624958609,0.25766234566250895,0.5868628089301556,0.2626311658700685,0.5806323495959215,min_df5_sublinear,7382,10
28,96.03025425127919,0.2438317612773224,0.5819157767739902,0.24543483471780675,0.5754370161482181,min_df5_sublinear,7382,10
29,95.3111101802747,0.2418217939463942,0.5783676694991682,0.24190052914305885,0.5716177772231096,min_df5_sublinear,7382,10
30,94.52498991974275,0.24214089913354309,0.5768387161174652,0.24071177609393923,0.5697987791840371,min_df5_sublinear,7382,10
31,93.75303825269737,0.23848159132021474,0.5677376673477967,0.23420070769926862,0.5603211071486116,min_df5_sublinear,7382,10
32,90.6359130762643,0.24370731397789214,0.566896434906839,0.22349152154779495,0.5592944225064069,min_df5_sublinear,7382,10
33,88.98173312864822,0.23538813303969397,0.5669503384355387,0.21659343513874604,0.5591404686372097,min_df5_sublinear,7382,10
34,88.36007896285854,0.2365389598007393,0.5644161906738681,0.21267906636245926,0.5563537130671814,min_df5_sublinear,7382,10
35,87.06363869134668,0.2325425182288971,0.56044557337817,0.20531939232032673,0.5521101900085255,min_df5_sublinear,7382,10
36,86.04556275742762,0.23157486872550465,0.5598786579310431,0.20069623261851424,0.5513251271380485,min_df5_sublinear,7382,10
37,85.24205611761025,0.22898411814625405,0.5571680143960125,0.1964350115389032,0.5483470346728734,min_df5_sublinear,7382,10
38,84.55945001166823,0.22141935494241738,0.5524454862046683,0.18769577274460417,0.5433373256972224,min_df5_sublinear,7382,10
39,82.90184928326637,0.22027466114500344,0.5540879598803087,0.18504892619944796,0.5447941177617437,min_df5_sublinear,7382,10
40,81.71748229469745,0.21449344906222043,0.55139560640236,0.18071985685653377,0.5418322785182308,min_df5_sublinear,7382,10
2,707.8161812921388,0.07030790092999684,0.34833046703069426,0.17610757164316168,0.34750878734567336,min_df5_sublinear,7382,20
3,624.7708130018462,0.12467629388760967,0.6527477726037177,0.5362983475646158,0.6520392641237346,min_df5_sublinear,7382,20
4,568.7268767518706,0.157908402205503,0.7536459207744501,0.6880960760061947,0.7529635298101215,min_df5_sublinear,7382,20
5,509.8368451230094,0.19780021727524827,0.8785592805063298,0.9101875806080991,0.878149372688575,min_df5_sublinear,7382,20
6,489.3016481746744,0.1955530096374409,0.848946129377113,0.8721511391339023,0.8483276258695114,min_df5_sublinear,7382,20
7,461.1419159258219,0.20108095791348898,0.8159793935834356,0.7877787264638559,0.8151140296216911,min_df5_sublinear,7382,20
8,424.55406123886655,0.22177757810717164,0.7754466502069998,0.6877653711962534,0.7742694977767054,min_df5_sublinear,7382,20
9,418.2555617126044,0.20763092093595287,0.6561217924675032,0.5097867620899732,0.6541147872584988,min_df5_sublinear,7382,20
10,385.0442638044471,0.22245839164719078,0.711315292351232,0.5522885407680128,0.70947383329817,min_df5_sublinear,7382,20
11,357.9190831696138,0.2430627605491376,0.6965262518504802,0.525531653586593,0.6944108012363922,min_df5_sublinear,7382,20
12,338.06519531786296,0.25144328199618465,0.6840433711571869,0.4837945367302862,0.6816814050125566,min_df5_sublinear,7382,20
13,326.80594273203826,0.24893449291168604,0.6674319895763938,0.4490791751306621,0.6647714290889069,min_df5_sublinear,7382,20
14,312.67076997951233,0.24850778457611056,0.6501102820911148,0.41242957787421564,0.6471280755662197,min_df5_sublinear,7382,20
15,300.53356790628123,0.2539970326408551,0.644600877561587,0.40081029572550236,0.6413615088026506,min_df5_sublinear,7382,20
16,293.49264797357534,0.24845384526593564,0.6439391462452585,0.3937093804414201,0.6405253393360344,min_df5_sublinear,7382,20
17,290.2136550737096,0.2318902738714656,0.6362756158430428,0.37711306687715745,0.6325988474591487,min_df5_sublinear,7382,20
18,275.85946963827314,0.2361860283588724,0.6236487981362987,0.3500723993545802,0.6196703632977565,min_df5_sublinear,7382,20
19,263.3698346833405,0.24675019469919743,0.6228329353197731,0.3430215230852914,0.6186491751343497,min_df5_sublinear,7382,20
20,252.98600104111296,0.2545147283349278,0.6195410248164502,0.33909396927003077,0.6150887073749036,min_df5_sublinear,7382,20
21,244.49619156916364,0.25506424544562556,0.6063696629834564,0.3071700039908611,0.6016104657273392,min_df5_sublinear,7382,20
22,237.63643591096093,0.25608143232727887,0.5988097281326653,0.2928854009012166,0.5937582040330739,min_df5_sublinear,7382,20
23,235.2028447358506,0.2430895370724482,0.5924027804597344,0.2791167116543918,0.5870686889708044,min_df5_sublinear,7382,20
24,230.32582055216875,0.24065849948841644,0.5874464059822592,0.2694270239504296,0.5818599601420673,min_df5_sublinear,7382,20
25,225.56456430561366,0.24229609362914595,0.5842578324498418,0.266105944115675,0.5784048977905909,min_df5_sublinear,7382,20
26,223.62349644492127,0.23319770166783893,0.5818978871276043,0.2536146652424734,0.5758157127352167,min_df5_sublinear,7382,20
27,221.63628170051197,0.2334038588161633,0.5655494458707749,0.25040909705611925,0.5589399280945874,min_df5_sublinear,7382,20
28,219.24166559884634,0.22908089866354014,0.5663697484177609,0.24694486122070883,0.5595531344139922,min_df5_sublinear,7382,20
29,216.8951762746538,0.2255318912880382,0.5666960528182943,0.23904271454945933,0.5596760463133459,min_df5_sublinear,7382,20
30,214.69453164812577,0.22155340503185525,0.5664555566724467,0.2348173669699011,0.5592444376817233,min_df5_sublinear,7382,20
31,204.42337234577053,0.22957059275230438,0.5648033513055715,0.22971370061840984,0.5573316368229425,min_df5_sublinear,7382,20
32,201.4939575621611,0.22902658129701972,0.5633737300531426,0.22515747834317548,0.55567558284654,min_df5_sublinear,7382,20
33,198.76304134818017,0.22313865264483582,0.5617647821067406,0.22084244689563967,0.5538195591261512,min_df5_sublinear,7382,20
34,194.0536688429876,0.22091665661982005,0.5553405645987107,0.2075079508953384,0.547084371524641,min_df5_sublinear,7382,20
35,191.32700066238414,0.2195576378791126,0.5527194237181018,0.2029514032193614,0.5441841376396069,min_df5_sublinear,7382,20
36,190.2496466398519,0.21221242637214996,0.5507860343674039,0.20045996590478868,0.5419668659869712,min_df5_sublinear,7382,20
37,188.76100397279606,0.20538517188087935,0.5484544274284259,0.19423987100595327,0.5393970427073503,min_df5_sublinear,7382,20
38,186.50745850363708,0.20646053776013096,0.5483074061147123,0.19232834718601613,0.5390350084424598,min_df5_sublinear,7382,20
39,184.9508072602826,0.20359039310976954,0.549018667535844,0.19086939329942018,0.5395505897066853,min_df5_sublinear,7382,20
40,182.97694417744208,0.20356309361546213,0.5487952253365324,0.18849835019989342,0.5390906298516434,min_df5_sublinear,7382,20
2,1058.8690784699272,0.03539444283654285,0.39421608805346786,0.2212018770388098,0.39346205677736706,min_df5_sublinear,7382,100
3,1021.4360858128142,0.04230124492696366,0.556899659058109,0.44631950917535734,0.5560009055515825,min_df5_sublinear,7382,100
4,983.6288712523033,0.05816055816927003,0.8042623024284602,0.7524358698685832,0.8037258221180388,min_df5_sublinear,7382,100
5,951.9331185438226,0.07059816839320494,0.8762335538816938,0.9067786288555987,0.8758157360412299,min_df5_sublinear,7382,100
6,932.1602021595376,0.07536476249744659,0.8439103309574265,0.8287890915930656,0.843280326667573,min_df5_sublinear,7382,100
7,921.0986451153603,0.07097278421541861,0.7093919224602001,0.5931820808046558,0.7080374596050975,min_df5_sublinear,7382,100
8,911.3089797499556,0.07058773593043306,0.7795061974308998,0.7413658206097993,0.7783104425757059,min_df5_sublinear,7382,100
9,896.1639298341911,0.07237985842223829,0.6936306498987952,0.573920274085817,0.6918131297487602,min_df5_sublinear,7382,100
10,880.4365704423304,0.07729658886400363,0.7005981817601545,0.5785844863165417,0.6986393288137979,min_df5_sublinear,7382,100
11,872.0400827618473,0.07473604507796859,0.6943277062150496,0.5566865638647975,0.6921505624062256,min_df5_sublinear,7382,100
12,856.6378610083455,0.07778834988990106,0.6742862382589637,0.503124627687666,0.671797349401712,min_df5_sublinear,7382,100
13,847.0887298069915,0.07765406650934525,0.6662581964851726,0.46230690162563887,0.6635373268310679,min_df5_sublinear,7382,100
14,837.6302073232067,0.07902756592824677,0.6561701084052498,0.4479368415763144,0.6531605358873452,min_df5_sublinear,7382,100
15,829.1429321560565,0.07955823365754731,0.6377088087773372,0.41739022483334404,0.63435795274889,min_df5_sublinear,7382,100
16,822.0882403901816,0.07922746346549239,0.6308403324690771,0.3887930584962275,0.6272467154067125,min_df5_sublinear,7382,100
17,815.3918575756092,0.08125081370290557,0.6274035618514557,0.38266308530069937,0.6235756503443179,min_df5_sublinear,7382,100
18,811.4940304107636,0.07955208088109424,0.6234651475822095,0.37735168834783916,0.6193459334844323,min_df5_sublinear,7382,100
19,794.9650242786992,0.08755673547088547,0.6396380502363339,0.3851125373345669,0.6354976229020741,min_df5_sublinear,7382,100
20,786.389578841184,0.08641951233792554,0.634605963690859,0.3684088184625935,0.6302503897819757,min_df5_sublinear,7382,100
21,780.4510745638817,0.08504466690946617,0.6139493480922142,0.31246039846914153,0.6092789103207705,min_df5_sublinear,7382,100
22,773.2011395752014,0.08939440169272041,0.6101954505025114,0.31556847637451957,0.6052223954609014,min_df5_sublinear,7382,100
23,767.8028221265585,0.09002635810334213,0.6058664636084979,0.30578130379677115,0.6006116481335652,min_df5_sublinear,7382,100
24,758.4729820874717,0.09155656474745656,0.601860143995083,0.29377486364350364,0.5963529299846545,min_df5_sublinear,7382,100
25,754.6877685825808,0.09013399693413439,0.5964854526375936,0.27612145200857086,0.5907334942539851,min_df5_sublinear,7382,100
26,749.0399006050228,0.09131679250013641,0.5957065729452454,0.26906769217384846,0.5897459830275494,min_df5_sublinear,7382,100
27,746.649954945941,0.09167104254261714,0.5806233345291156,0.25807393286224933,0.5742704772754122,min_df5_sublinear,7382,100
28,741.5452195886556,0.0907290985645944,0.577267602447082,0.25278345340145725,0.5706430265027059,min_df5_sublinear,7382,100
29,734.006592190931,0.09200209297869637,0.5783902112910669,0.25008818807926464,0.5715638989156102,min_df5_sublinear,7382,100
30,725.3145530191124,0.09610884922756431,0.5742083931286214,0.24300622512912665,0.5670922928469411,min_df5_sublinear,7382,100
31,720.7352577795549,0.09719934600096708,0.5746361733119355,0.24147366571207118,0.5672759920265523,min_df5_sublinear,7382,100
32,716.2404540725463,0.09852072062459197,0.5707580667193466,0.2329705761712616,0.5631302215490088,min_df5_sublinear,7382,100
33,707.783763794573,0.103181552071518,0.5705430068942746,0.23205108124452148,0.5626604225578429,min_df5_sublinear,7382,100
34,701.1028351519606,0.10606510401886315,0.5660522866080092,0.23063233328272295,0.5578528625348018,min_df5_sublinear,7382,100
35,694.9033574265887,0.10637270676507547,0.5667263065817361,0.2237615969676239,0.5583407816893922,min_df5_sublinear,7382,100
36,689.901288775336,0.1080036726868182,0.5634599631482076,0.22050906574044238,0.5547930194043302,min_df5_sublinear,7382,100
37,685.7996973434338,0.10904994393750078,0.5600833637948367,0.21719471896609557,0.5510990292044055,min_df5_sublinear,7382,100
38,684.7372902040938,0.10823202515786633,0.5486551068532286,0.2075264866540004,0.539231877797786,min_df5_sublinear,7382,100
39,680.4059665985558,0.10715710136714844,0.5455017451507623,0.2006874771453028,0.5358007399014781,min_df5_sublinear,7382,100
40,675.6166894892588,0.10996130857309984,0.5462873524183463,0.19993051384234822,0.5363312572089219,min_df5_sublinear,7382,100
2,446.75163054284496,0.31168389172015826,0.4752922291660452,0.331637784618317,0.4746713964075811,min_df5_maxdf05_sublinear,7346,5
3,366.2552629150548,0.32755593758862,0.5924360612809657,0.4453014843117577,0.5915849454698954,min_df5_maxdf05_sublinear,7346,5
4,236.2385974554222,0.44668707186751694,0.7521499936583752,0.6881010628373769,0.7514636924442907,min_df5_maxdf05_sublinear,7346,5
5,122.88715087168484,0.5488524375143493,0.8473207546740554,0.8839717797223643,0.8468053094450558,min_df5_maxdf05_sublinear,7346,5
6,108.11879860833949,0.49827996340637404,0.8008512508845831,0.8015346773327969,0.800051074799452,min_df5_maxdf05_sublinear,7346,5
7,93.24861953520312,0.46702473802429917,0.7808263132320539,0.755772493607073,0.7798072436855914,min_df5_maxdf05_sublinear,7346,5
8,88.28144947540852,0.45000410037844285,0.7662635226798932,0.740082088027374,0.7650212419802461,min_df5_maxdf05_sublinear,7346,5
9,81.80036192037781,0.3828045817799463,0.7370206851681536,0.6369822464196822,0.7354887234124423,min_df5_maxdf05_sublinear,7346,5
10,74.88774110641735,0.35710758472232657,0.7197916577334339,0.5852131615282402,0.7180087074861738,min_df5_maxdf05_sublinear,7346,5
11,70.53047821758916,0.34498244310015597,0.706183724101438,0.5638926238228354,0.7041439759488518,min_df5_maxdf05_sublinear,7346,5
12,66.27941322213881,0.3523345164764375,0.6927040703906849,0.5278450194820353,0.690404681405913,min_df5_maxdf05_sublinear,7346,5
13,63.43313891886877,0.32758721503997296,0.6796657042736064,0.49621487355216176,0.6771030534493699,min_df5_maxdf05_sublinear,7346,5
14,59.59374020317692,0.3043317556347673,0.6699018061411186,0.45346285986056906,0.6671001701243081,min_df5_maxdf05_sublinear,7346,5
15,57.83205567136051,0.3072124635531525,0.6697251768854088,0.4485890848437896,0.666720459617612,min_df5_maxdf05_sublinear,7346,5
16,56.080862610925315,0.30243336033671886,0.6602130121211575,0.4296140455497463,0.656941153111656,min_df5_maxdf05_sublinear,7346,5
17,54.54186586430958,0.2951746879541405,0.6534374597129364,0.41828513312307264,0.6499225943844694,min_df5_maxdf05_sublinear,7346,5
18,52.44970806522471,0.28551529545023985,0.6391156283263235,0.38936866683295396,0.6352822512047673,min_df5_maxdf05_sublinear,7346,5
19,51.328441930419004,0.26901668939364226,0.637056246466308,0.3647897988410284,0.633015780789678,min_df5_maxdf05_sublinear,7346,5
20,49.86013768910991,0.26182020405653894,0.6300118523297626,0.35552341333916726,0.6256957506394988,min_df5_maxdf05_sublinear,7346,5
21,48.42465562691779,0.2742542976312969,0.6311716190867476,0.36497293815402476,0.6266736780011342,min_df5_maxdf05_sublinear,7346,5
22,47.424540256763486,0.2750946726257658,0.6300589570595712,0.36054812352065374,0.6253359957460369,min_df5_maxdf05_sublinear,7346,5
23,46.77061961992992,0.26844714623529886,0.6226493616504839,0.3427471918862432,0.6176508290872024,min_df5_maxdf05_sublinear,7346,5
